@id,@lon,@lat,@user,name,name:en,website,operator,brand,opening_hours,wheelchair,wheelchair:description,email,phone,fax,addr:country,addr:city,addr:street,addr:housenumber,addr:postcode,internet_access:fee,stars,rooms,smoking,outdoor_seating,pets_allowed,swimming_pool,network,payment:cash,payment:mastercard,payment:visa,payment:american_express,payment:diners_club,payment:maestro,building
1867057597,21.4246656,41.9994314,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867057771,21.4245472,41.9995115,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867058067,21.4247188,41.9996516,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867058069,21.4248372,41.9995715,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867268176,21.4161787,41.9898437,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867268195,21.4160032,41.9897039,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867268226,21.4138553,41.9904481,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867268230,21.4138564,41.9905773,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867268232,21.4140228,41.9904860,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867268257,21.4163082,41.9897540,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867268291,21.4161327,41.9896141,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864089,21.4158245,41.9860918,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864143,21.4157762,41.9859602,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864171,21.4158513,41.9858406,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864209,21.4154383,41.9858885,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864211,21.4155402,41.9858526,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864221,21.4156206,41.9859523,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864300,21.4154061,41.9858247,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864309,21.4157279,41.9857050,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869864322,21.4156421,41.9860759,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869897960,21.4187828,41.9836962,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869897982,21.4189417,41.9834624,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869897983,21.4197134,41.9835606,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898007,21.4190651,41.9834086,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898017,21.4200280,41.9834146,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898019,21.4195873,41.9835885,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898024,21.4188157,41.9835820,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898030,21.4189437,41.9837022,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898039,21.4190001,41.9836364,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898099,21.4194379,41.9836738,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898112,21.4195847,41.9835626,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898113,21.4192743,41.9833607,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869898130,21.4200299,41.9833732,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881055147,21.4225208,41.9953932,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881055151,21.4226885,41.9954030,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881055196,21.4225305,41.9953016,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881055201,21.4226981,41.9953113,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935921,21.4203304,41.9833922,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935923,21.4200300,41.9835198,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935932,21.4186620,41.9856974,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935936,21.4184076,41.9855412,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935951,21.4205583,41.9836274,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935953,21.4186743,41.9855538,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935970,21.4200514,41.9834400,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935987,21.4205629,41.9835249,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552935991,21.4183953,41.9856848,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836006288,21.4390890,41.9966717,Unicorn Ostrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836006289,21.4392659,41.9966749,Unicorn Ostrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836006290,21.4392683,41.9966000,Unicorn Ostrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836006291,21.4390914,41.9965968,Unicorn Ostrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836007510,21.4395102,41.9969486,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836007511,21.4395653,41.9966344,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836007512,21.4398736,41.9966643,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836007513,21.4398546,41.9967723,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836007514,21.4397015,41.9967575,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836007515,21.4396837,41.9968589,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836007516,21.4398405,41.9968741,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836007517,21.4398222,41.9969788,Admasawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070264621,21.4292398,41.9954692,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070264622,21.4293048,41.9953677,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070264623,21.4297781,41.9955353,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070264624,21.4297129,41.9956368,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3341289751,21.4315713,41.9952955,bjankuloski,Пелистер,,https://www.pelisterhotel.com.mk/,,,,,,,,,,Скопје,Плоштад Македонија,,1000,,,,,,,,,,,,,,,
3361174898,21.4380987,41.9994486,birdymaps,Hotel De KOKA,,www.hoteldekoka.mk,Hotel De KOKA,,,,,info@hoteldekoka.mk,+38923112200,,MK,skopje,Gotse Deltchev,5,1000,yes,3,36,separated,,,,,yes,,yes,yes,,yes,
3673044667,21.4303313,41.9956170,borces,Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712250373,21.4417760,41.9945457,Lauvimui,Hotel Kej,,,,,,,,,,,,,Кеј 13 Ноември,38,,,,,,,,,,,,,,,,
3721012766,21.4205388,41.9852287,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721012767,21.4203306,41.9852309,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721012768,21.4202853,41.9853588,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721012769,21.4205044,41.9854654,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721012770,21.4204525,41.9854899,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721012771,21.4204935,41.9855113,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830788257,21.4370630,41.9902775,kaiD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830788258,21.4371660,41.9901837,mariegorman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830788259,21.4371768,41.9903399,kaiD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830788261,21.4372776,41.9902522,kaiD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830830359,21.4244618,41.9985365,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832524594,21.4192474,41.9944726,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832560530,21.4268542,41.9838323,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832560533,21.4269169,41.9839354,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832560534,21.4267623,41.9839874,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832560537,21.4266996,41.9838843,borces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832632324,21.4201316,41.9870966,borces,Тасино Чешмиче,Tasino Cheshmiche,,,,,,,,,,,,Белградска,28,,,,,,,,,,,,,,,,
4111317944,21.4261913,41.9834826,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111317947,21.4260696,41.9835413,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111317948,21.4262583,41.9835593,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111317949,21.4261366,41.9836180,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111317958,21.4259664,41.9858201,donovaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111317959,21.4258025,41.9858863,donovaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111317960,21.4260613,41.9859501,donovaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111317961,21.4258974,41.9860162,donovaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126731457,21.4343571,41.9973371,Dekacc,Lounge Bar Divan,,,Hotel Stone Bridge,,,,,,,,,,,,,,,,separated,yes,,,,,,,,,,
4126731732,21.4345478,41.9972266,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126731746,21.4344644,41.9974124,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703104,21.4362493,41.9943437,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703106,21.4361458,41.9943747,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703108,21.4360251,41.9944109,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703110,21.4359117,41.9944263,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703112,21.4360426,41.9944431,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703114,21.4365333,41.9944713,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703115,21.4359379,41.9944745,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703118,21.4365570,41.9945149,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703119,21.4363485,41.9945267,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703120,21.4360997,41.9945426,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703122,21.4365864,41.9945693,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703123,21.4359967,41.9945734,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703124,21.4366049,41.9946034,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703125,21.4364376,41.9946535,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703126,21.4360483,41.9946684,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703128,21.4359830,41.9946880,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703132,21.4365059,41.9947794,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127703136,21.4362670,41.9948510,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128230963,21.4301832,41.9959470,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128233436,21.4307750,41.9958787,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136022787,21.4175357,41.9984452,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136022788,21.4177714,41.9984452,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136023089,21.4175357,41.9985795,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136023090,21.4176110,41.9985795,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136023091,21.4176110,41.9986487,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136023092,21.4177714,41.9986487,TheBlackMan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144098296,21.4309098,41.9960304,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4225391392,21.4157891,41.9968442,borces,Влахо,,,,,24/7,,,,+38926092301,,,,9 Мај,3,,,,,,,,,,,,,,,,
4241799891,21.4183684,41.9985006,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4315293789,21.4405032,41.9804322,Robert Kasza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520685318,21.4244967,41.9985296,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520685322,21.4243628,41.9986296,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4520685326,21.4246815,41.9986535,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540759892,21.4215251,41.9816082,bjankuloski,Хотел Скала,Skala Hotel,,,,,,,,,,,,Тодор Александров,,1000,,,,,,,,,,,,,,,
4698491213,21.4490605,41.9973623,Johnny Mapperseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698491214,21.4494871,41.9974089,Johnny Mapperseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698491215,21.4494189,41.9972671,Johnny Mapperseed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707062774,21.4185509,41.9987227,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707062775,21.4185549,41.9985024,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707062776,21.4183643,41.9987208,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757336509,21.4168790,41.9986179,antal,Hotel Elite Plaza,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,
5073379956,21.4447190,41.9942196,xakter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073379957,21.4446995,41.9941170,xakter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073379958,21.4444488,41.9941432,xakter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073379959,21.4444683,41.9942459,xakter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110937025,21.4295391,41.9930093,Dekacc,Hotel Elsa,,,,,,,,,,,,,луј пастер,,,,,,,,,,,,,,,,,
5176232883,21.4199449,41.9926997,borces,Queen’s Hotel,,http://www.queenshotel.com.mk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259715478,21.4425877,41.9965100,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284668421,21.4192730,41.9943565,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284668422,21.4193127,41.9943614,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339391744,21.4345895,41.9973595,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339391745,21.4346323,41.9972798,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339391746,21.4345353,41.9972491,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339391748,21.4345449,41.9975182,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339391749,21.4344196,41.9973755,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343135306,21.4348586,41.9973532,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343135312,21.4348893,41.9974734,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343935534,21.4308716,41.9961879,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343935535,21.4308983,41.9961456,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343935536,21.4309140,41.9960828,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343935537,21.4308961,41.9959910,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343935538,21.4308647,41.9959505,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343935539,21.4308222,41.9959085,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343935540,21.4307390,41.9958719,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5604182908,21.4244576,41.9985336,Dekacc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5807750052,21.4297462,41.9969257,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5807750053,21.4298778,41.9970151,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5807750054,21.4296785,41.9971769,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5807750055,21.4295469,41.9970875,Toyota_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383938189,21.4189982,41.9834761,MaNemoj,,Panoramika design hotel,,,,,,,,,,,,Тодор Александров,57,,,,,,,,,,,,,,,,
6767174185,21.4365109,41.9945629,sarahkorn,,Holiday Inn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6775567585,21.4185394,41.9856205,Zbychozdzich,Villa Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6814231698,21.4375911,41.9996627,YunDi88,De koka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6821158685,21.4344666,41.9973603,YunDi88,Stone Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200216339,21.4234219,41.9974029,YunDi88,Ani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9200216567,21.4299750,41.9955032,YunDi88,Cara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907735,21.4295753,41.9919103,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907736,21.4295121,41.9917942,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907737,21.4294493,41.9918131,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907738,21.4294599,41.9918325,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907739,21.4294334,41.9918404,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907740,21.4294168,41.9918098,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907741,21.4293322,41.9918352,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907742,21.4293825,41.9919276,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907743,21.4294311,41.9919130,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9269907744,21.4294501,41.9919479,Makedonium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
